IndicatorID,IndicatorName,AreaCode,Sex,Age,Value,Count,Denominator,TimeperiodSortable
92831,People with type 2 diabetes who received a blood pressure check,nE38000137,Persons,12+ yrs,93.6,9740,10410,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000141,Persons,12+ yrs,95.7,14780,15440,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000143,Persons,12+ yrs,95.6,12730,13310,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000146,Persons,12+ yrs,96.8,28560,29490,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000150,Persons,12+ yrs,96.1,31445,32705,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000153,Persons,12+ yrs,93.5,8960,9580,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000161,Persons,12+ yrs,94.3,8245,8740,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000163,Persons,12+ yrs,95.9,9100,9490,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000168,Persons,12+ yrs,94,8680,9235,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000170,Persons,12+ yrs,96.9,6815,7030,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000172,Persons,12+ yrs,94.7,10810,11410,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000173,Persons,12+ yrs,95,7170,7545,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000174,Persons,12+ yrs,96.8,15225,15735,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000175,Persons,12+ yrs,95.5,18225,19075,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000176,Persons,12+ yrs,95.1,16185,17015,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000185,Persons,12+ yrs,96.7,8135,8410,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000187,Persons,12+ yrs,95.5,11025,11540,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000188,Persons,12+ yrs,95.8,14485,15125,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000190,Persons,12+ yrs,96.6,22085,22855,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000194,Persons,12+ yrs,94,10795,11490,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000197,Persons,12+ yrs,94.3,14615,15495,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000200,Persons,12+ yrs,95.3,5705,5985,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000201,Persons,12+ yrs,95.5,20455,21430,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000204,Persons,12+ yrs,95.7,13410,14010,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000205,Persons,12+ yrs,94.4,18320,19400,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000208,Persons,12+ yrs,95.7,16675,17425,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000212,Persons,12+ yrs,96.6,26410,27335,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000215,Persons,12+ yrs,96.6,19265,19940,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000217,Persons,12+ yrs,94.6,30460,32215,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000221,Persons,12+ yrs,95.6,21480,22475,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000222,Persons,12+ yrs,94.5,44200,46755,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000223,Persons,12+ yrs,95.1,23815,25050,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000225,Persons,12+ yrs,96.6,43050,44575,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000226,Persons,12+ yrs,96.1,9860,10265,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000227,Persons,12+ yrs,95.5,9920,10390,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000228,Persons,12+ yrs,94.5,17440,18460,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000230,Persons,12+ yrs,95.2,63305,66465,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000231,Persons,12+ yrs,94.9,46655,49165,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000232,Persons,12+ yrs,96.8,40470,41825,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000233,Persons,12+ yrs,95.2,36930,38790,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000234,Persons,12+ yrs,96.7,33340,34475,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000235,Persons,12+ yrs,95.6,28215,29505,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000236,Persons,12+ yrs,96.2,43280,45010,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000237,Persons,12+ yrs,93.4,92690,99225,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000238,Persons,12+ yrs,96.5,46535,48230,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000239,Persons,12+ yrs,95.5,58135,60885,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000240,Persons,12+ yrs,95.5,73295,76745,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000241,Persons,12+ yrs,96.5,21450,22235,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000243,Persons,12+ yrs,96.1,51855,53960,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000244,Persons,12+ yrs,94.9,88920,93735,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000245,Persons,12+ yrs,94.9,67815,71470,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000246,Persons,12+ yrs,94.8,43200,45550,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000247,Persons,12+ yrs,95.9,38230,39850,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000248,Persons,12+ yrs,95.3,47715,50085,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000006,Persons,12+ yrs,83.2051282051282,12980,15600,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000007,Persons,12+ yrs,80.1918111398008,10870,13555,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000008,Persons,12+ yrs,82.6174496644295,6155,7450,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000014,Persons,12+ yrs,83.5389196086772,9820,11755,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000015,Persons,12+ yrs,80.2619692863595,8885,11070,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000016,Persons,12+ yrs,76.3838592860838,14765,19330,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000021,Persons,12+ yrs,80.4070042593469,8495,10565,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000024,Persons,12+ yrs,77.2888214466363,7640,9885,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000025,Persons,12+ yrs,76.7451136816913,9620,12535,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000028,Persons,12+ yrs,78.3154121863799,6555,8370,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000030,Persons,12+ yrs,75.7473481195757,7855,10370,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000034,Persons,12+ yrs,81.5706806282723,7790,9550,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000044,Persons,12+ yrs,85.1120857699805,17465,20520,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000045,Persons,12+ yrs,85.3899191631003,35915,42060,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000049,Persons,12+ yrs,79.3412625800549,21680,27325,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000050,Persons,12+ yrs,83.3934204596665,18505,22190,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000051,Persons,12+ yrs,79.2699536910923,14550,18355,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000052,Persons,12+ yrs,80.7040762308099,15245,18890,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000053,Persons,12+ yrs,71.0589651022864,5905,8310,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000062,Persons,12+ yrs,83.6725792381506,28775,34390,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000068,Persons,12+ yrs,78.6106032906764,6450,8205,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000079,Persons,12+ yrs,82.2241529105126,23660,28775,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000080,Persons,12+ yrs,82.7357237715803,12460,15060,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000085,Persons,12+ yrs,79.2370413511939,13605,17170,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000086,Persons,12+ yrs,88.10170328314,17845,20255,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000089,Persons,12+ yrs,84.5157110463233,26090,30870,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000091,Persons,12+ yrs,76.9733534439417,7655,9945,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000097,Persons,12+ yrs,83.2317073170732,25935,31160,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000101,Persons,12+ yrs,77.2092179277808,21275,27555,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000106,Persons,12+ yrs,81.9878787878788,16910,20625,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000117,Persons,12+ yrs,92.1492921492922,17900,19425,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000119,Persons,12+ yrs,86.4160401002506,8620,9975,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000122,Persons,12+ yrs,83.0960854092527,9340,11240,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000126,Persons,12+ yrs,76.5200764818356,10005,13075,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000127,Persons,12+ yrs,90.162037037037,11685,12960,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000130,Persons,12+ yrs,87.4368231046931,18165,20775,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000135,Persons,12+ yrs,81.7265703728586,12165,14885,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000136,Persons,12+ yrs,87.4936964195663,26025,29745,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000137,Persons,12+ yrs,81.6216216216216,9815,12025,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000141,Persons,12+ yrs,88.2483370288248,13930,15785,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000143,Persons,12+ yrs,86.3912054586808,11395,13190,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000146,Persons,12+ yrs,90.1214309156547,27460,30470,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000150,Persons,12+ yrs,87.8078259555824,29060,33095,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000153,Persons,12+ yrs,74.119530416222,6945,9370,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000161,Persons,12+ yrs,77.1608471665713,6740,8735,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000163,Persons,12+ yrs,82.1787414066631,7770,9455,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000168,Persons,12+ yrs,74.0578918623703,6780,9155,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000170,Persons,12+ yrs,82.4749642346209,5765,6990,20200000
92831,People with type 2 diabetes who received a blood pressure check,nE38000172,Persons,12+ yrs,74.0522325189554,8790,11870,20200000
